python 5.py                                                                                                                   ✔  24m 56s   relational_reality 
>>> STARTING TOPOLOGICAL BIG BANG (v3.3.5)...
>> Relational Physics v3.3.5 | N=4444 | init edges=0
>> Expansion baseline λE_base=-44.000 | target <k>=7.00
  eq 3778500/4444444 | <k>=10.79 | tri#=  2116 | Re(loop)=0.916 | d=1 corr=0.961 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.04
  eq 3778750/4444444 | <k>=10.79 | tri#=  2116 | Re(loop)=0.916 | d=1 corr=0.970 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.00
  eq 3779000/4444444 | <k>=10.79 | tri#=  2114 | Re(loop)=0.916 | d=1 corr=0.963 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.04
  eq 3779250/4444444 | <k>=10.79 | tri#=  2115 | Re(loop)=0.916 | d=1 corr=0.967 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.13
  eq 3779500/4444444 | <k>=10.79 | tri#=  2114 | Re(loop)=0.916 | d=1 corr=0.967 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.07
  eq 3779750/4444444 | <k>=10.79 | tri#=  2114 | Re(loop)=0.916 | d=1 corr=0.964 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.09
  eq 3780000/4444444 | <k>=10.79 | tri#=  2114 | Re(loop)=0.922 | d=1 corr=0.965 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.00
  eq 3780250/4444444 | <k>=10.79 | tri#=  2114 | Re(loop)=0.922 | d=1 corr=0.962 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.00
  eq 3780500/4444444 | <k>=10.79 | tri#=  2114 | Re(loop)=0.922 | d=1 corr=0.959 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.04
  eq 3780750/4444444 | <k>=10.79 | tri#=  2114 | Re(loop)=0.922 | d=1 corr=0.966 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.00
  eq 3781000/4444444 | <k>=10.79 | tri#=  2114 | Re(loop)=0.921 | d=1 corr=0.965 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.04
  eq 3781250/4444444 | <k>=10.79 | tri#=  2114 | Re(loop)=0.921 | d=1 corr=0.966 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.00
  eq 3781500/4444444 | <k>=10.79 | tri#=  2114 | Re(loop)=0.921 | d=1 corr=0.966 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.08
  eq 3781750/4444444 | <k>=10.79 | tri#=  2114 | Re(loop)=0.921 | d=1 corr=0.964 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.00
  eq 3782000/4444444 | <k>=10.79 | tri#=  2114 | Re(loop)=0.921 | d=1 corr=0.964 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.00
  eq 3782250/4444444 | <k>=10.79 | tri#=  2113 | Re(loop)=0.921 | d=1 corr=0.967 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.05
  eq 3782500/4444444 | <k>=10.79 | tri#=  2112 | Re(loop)=0.924 | d=1 corr=0.964 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.05
  eq 3782750/4444444 | <k>=10.79 | tri#=  2115 | Re(loop)=0.923 | d=1 corr=0.961 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.10
  eq 3783000/4444444 | <k>=10.79 | tri#=  2117 | Re(loop)=0.923 | d=1 corr=0.962 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.14
  eq 3783250/4444444 | <k>=10.79 | tri#=  2117 | Re(loop)=0.923 | d=1 corr=0.968 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.00
  eq 3783500/4444444 | <k>=10.79 | tri#=  2117 | Re(loop)=0.923 | d=1 corr=0.959 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.04
  eq 3783750/4444444 | <k>=10.79 | tri#=  2116 | Re(loop)=0.923 | d=1 corr=0.960 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.14
  eq 3784000/4444444 | <k>=10.79 | tri#=  2115 | Re(loop)=0.923 | d=1 corr=0.964 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.08
  eq 3784250/4444444 | <k>=10.79 | tri#=  2113 | Re(loop)=0.923 | d=1 corr=0.963 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.09
  eq 3784500/4444444 | <k>=10.79 | tri#=  2112 | Re(loop)=0.923 | d=1 corr=0.959 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.04
  eq 3784750/4444444 | <k>=10.79 | tri#=  2112 | Re(loop)=0.923 | d=1 corr=0.967 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.00
  eq 3785000/4444444 | <k>=10.79 | tri#=  2111 | Re(loop)=0.924 | d=1 corr=0.966 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.04
  eq 3785250/4444444 | <k>=10.79 | tri#=  2111 | Re(loop)=0.924 | d=1 corr=0.961 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.03
  eq 3785500/4444444 | <k>=10.79 | tri#=  2110 | Re(loop)=0.924 | d=1 corr=0.969 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.04
  eq 3785750/4444444 | <k>=10.79 | tri#=  2108 | Re(loop)=0.924 | d=1 corr=0.964 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.05
  eq 3786000/4444444 | <k>=10.79 | tri#=  2108 | Re(loop)=0.924 | d=1 corr=0.970 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.00
  eq 3786250/4444444 | <k>=10.79 | tri#=  2108 | Re(loop)=0.924 | d=1 corr=0.964 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.04
  eq 3786500/4444444 | <k>=10.79 | tri#=  2108 | Re(loop)=0.924 | d=1 corr=0.965 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.04
  eq 3786750/4444444 | <k>=10.79 | tri#=  2108 | Re(loop)=0.925 | d=1 corr=0.960 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.04
  eq 3787000/4444444 | <k>=10.79 | tri#=  2108 | Re(loop)=0.925 | d=1 corr=0.965 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.11
  eq 3787250/4444444 | <k>=10.79 | tri#=  2108 | Re(loop)=0.924 | d=1 corr=0.962 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.07
  eq 3787500/4444444 | <k>=10.79 | tri#=  2108 | Re(loop)=0.912 | d=1 corr=0.968 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.00
  eq 3787750/4444444 | <k>=10.79 | tri#=  2108 | Re(loop)=0.912 | d=1 corr=0.963 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.06
  eq 3788000/4444444 | <k>=10.79 | tri#=  2107 | Re(loop)=0.912 | d=1 corr=0.972 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.08
  eq 3788250/4444444 | <k>=10.80 | tri#=  2107 | Re(loop)=0.913 | d=1 corr=0.966 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.06
  eq 3788500/4444444 | <k>=10.80 | tri#=  2107 | Re(loop)=0.913 | d=1 corr=0.966 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.00
  eq 3788750/4444444 | <k>=10.80 | tri#=  2106 | Re(loop)=0.914 | d=1 corr=0.961 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.11
  eq 3789000/4444444 | <k>=10.79 | tri#=  2105 | Re(loop)=0.915 | d=1 corr=0.958 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.09
  eq 3789250/4444444 | <k>=10.79 | tri#=  2105 | Re(loop)=0.915 | d=1 corr=0.967 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.00
  eq 3789500/4444444 | <k>=10.79 | tri#=  2107 | Re(loop)=0.915 | d=1 corr=0.961 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.05
  eq 3789750/4444444 | <k>=10.79 | tri#=  2107 | Re(loop)=0.915 | d=1 corr=0.965 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.00
  eq 3790000/4444444 | <k>=10.79 | tri#=  2107 | Re(loop)=0.927 | d=1 corr=0.965 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.00
  eq 3790250/4444444 | <k>=10.80 | tri#=  2107 | Re(loop)=0.927 | d=1 corr=0.963 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.05
  eq 3790500/4444444 | <k>=10.80 | tri#=  2107 | Re(loop)=0.927 | d=1 corr=0.963 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.05
  eq 3790750/4444444 | <k>=10.80 | tri#=  2107 | Re(loop)=0.927 | d=1 corr=0.965 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.04
  eq 3791000/4444444 | <k>=10.80 | tri#=  2107 | Re(loop)=0.927 | d=1 corr=0.962 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.05
  eq 3791250/4444444 | <k>=10.80 | tri#=  2107 | Re(loop)=0.927 | d=1 corr=0.968 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.05
  eq 3791500/4444444 | <k>=10.80 | tri#=  2107 | Re(loop)=0.927 | d=1 corr=0.962 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.04
  eq 3791750/4444444 | <k>=10.80 | tri#=  2107 | Re(loop)=0.927 | d=1 corr=0.960 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.00
  eq 3792000/4444444 | <k>=10.80 | tri#=  2107 | Re(loop)=0.927 | d=1 corr=0.963 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.00
  eq 3792250/4444444 | <k>=10.80 | tri#=  2107 | Re(loop)=0.927 | d=1 corr=0.964 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.00
  eq 3792500/4444444 | <k>=10.80 | tri#=  2107 | Re(loop)=0.932 | d=1 corr=0.964 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.04
  eq 3792750/4444444 | <k>=10.79 | tri#=  2107 | Re(loop)=0.932 | d=1 corr=0.969 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.10
  eq 3793000/4444444 | <k>=10.79 | tri#=  2107 | Re(loop)=0.932 | d=1 corr=0.967 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.00
  eq 3793250/4444444 | <k>=10.79 | tri#=  2106 | Re(loop)=0.932 | d=1 corr=0.966 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.05
  eq 3793500/4444444 | <k>=10.79 | tri#=  2106 | Re(loop)=0.932 | d=1 corr=0.963 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.03
  eq 3793750/4444444 | <k>=10.79 | tri#=  2106 | Re(loop)=0.932 | d=1 corr=0.966 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.00
  eq 3794000/4444444 | <k>=10.79 | tri#=  2106 | Re(loop)=0.932 | d=1 corr=0.963 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.07
  eq 3794250/4444444 | <k>=10.79 | tri#=  2106 | Re(loop)=0.932 | d=1 corr=0.965 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.00
  eq 3794500/4444444 | <k>=10.79 | tri#=  2106 | Re(loop)=0.932 | d=1 corr=0.959 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.00
  eq 3794750/4444444 | <k>=10.79 | tri#=  2106 | Re(loop)=0.933 | d=1 corr=0.966 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.00
  eq 3795000/4444444 | <k>=10.79 | tri#=  2106 | Re(loop)=0.915 | d=1 corr=0.965 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.00
  eq 3795250/4444444 | <k>=10.80 | tri#=  2106 | Re(loop)=0.916 | d=1 corr=0.956 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.09
  eq 3795500/4444444 | <k>=10.79 | tri#=  2105 | Re(loop)=0.916 | d=1 corr=0.967 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.05
  eq 3795750/4444444 | <k>=10.79 | tri#=  2105 | Re(loop)=0.917 | d=1 corr=0.965 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.00
  eq 3796000/4444444 | <k>=10.79 | tri#=  2105 | Re(loop)=0.916 | d=1 corr=0.964 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.00
  eq 3796250/4444444 | <k>=10.79 | tri#=  2104 | Re(loop)=0.918 | d=1 corr=0.965 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.11
  eq 3796500/4444444 | <k>=10.79 | tri#=  2104 | Re(loop)=0.917 | d=1 corr=0.962 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.00
  eq 3796750/4444444 | <k>=10.79 | tri#=  2104 | Re(loop)=0.917 | d=1 corr=0.961 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.00
  eq 3797000/4444444 | <k>=10.79 | tri#=  2104 | Re(loop)=0.917 | d=1 corr=0.964 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.00
  eq 3797250/4444444 | <k>=10.79 | tri#=  2102 | Re(loop)=0.918 | d=1 corr=0.967 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.07
  eq 3797500/4444444 | <k>=10.79 | tri#=  2102 | Re(loop)=0.925 | d=1 corr=0.966 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.00
  eq 3797750/4444444 | <k>=10.79 | tri#=  2099 | Re(loop)=0.925 | d=1 corr=0.966 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.07
  eq 3798000/4444444 | <k>=10.79 | tri#=  2099 | Re(loop)=0.924 | d=1 corr=0.958 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.00
  eq 3798250/4444444 | <k>=10.79 | tri#=  2099 | Re(loop)=0.926 | d=1 corr=0.966 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.04
  eq 3798500/4444444 | <k>=10.79 | tri#=  2099 | Re(loop)=0.927 | d=1 corr=0.965 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.07
  eq 3798750/4444444 | <k>=10.79 | tri#=  2099 | Re(loop)=0.927 | d=1 corr=0.963 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.03
  eq 3799000/4444444 | <k>=10.79 | tri#=  2099 | Re(loop)=0.926 | d=1 corr=0.963 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.00
  eq 3799250/4444444 | <k>=10.79 | tri#=  2099 | Re(loop)=0.926 | d=1 corr=0.962 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.04
  eq 3799500/4444444 | <k>=10.79 | tri#=  2097 | Re(loop)=0.926 | d=1 corr=0.965 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.04
  eq 3799750/4444444 | <k>=10.79 | tri#=  2098 | Re(loop)=0.926 | d=1 corr=0.960 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.04
  eq 3800000/4444444 | <k>=10.80 | tri#=  2098 | Re(loop)=0.919 | d=1 corr=0.964 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.04
  eq 3800250/4444444 | <k>=10.79 | tri#=  2097 | Re(loop)=0.919 | d=1 corr=0.964 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.03
  eq 3800500/4444444 | <k>=10.79 | tri#=  2095 | Re(loop)=0.918 | d=1 corr=0.964 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.04
  eq 3800750/4444444 | <k>=10.79 | tri#=  2095 | Re(loop)=0.918 | d=1 corr=0.960 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.05
  eq 3801000/4444444 | <k>=10.80 | tri#=  2095 | Re(loop)=0.918 | d=1 corr=0.963 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.04
  eq 3801250/4444444 | <k>=10.80 | tri#=  2095 | Re(loop)=0.918 | d=1 corr=0.963 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.00
  eq 3801500/4444444 | <k>=10.79 | tri#=  2094 | Re(loop)=0.918 | d=1 corr=0.964 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.03
  eq 3801750/4444444 | <k>=10.79 | tri#=  2093 | Re(loop)=0.918 | d=1 corr=0.965 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.14
  eq 3802000/4444444 | <k>=10.79 | tri#=  2093 | Re(loop)=0.918 | d=1 corr=0.966 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.00
  eq 3802250/4444444 | <k>=10.79 | tri#=  2093 | Re(loop)=0.918 | d=1 corr=0.962 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.05
  eq 3802500/4444444 | <k>=10.79 | tri#=  2092 | Re(loop)=0.924 | d=1 corr=0.963 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.09
  eq 3802750/4444444 | <k>=10.79 | tri#=  2092 | Re(loop)=0.924 | d=1 corr=0.965 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.00
  eq 3803000/4444444 | <k>=10.79 | tri#=  2092 | Re(loop)=0.924 | d=1 corr=0.961 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.05
  eq 3803250/4444444 | <k>=10.79 | tri#=  2092 | Re(loop)=0.924 | d=1 corr=0.965 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.00
  eq 3803500/4444444 | <k>=10.80 | tri#=  2092 | Re(loop)=0.924 | d=1 corr=0.959 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.04
  eq 3803750/4444444 | <k>=10.80 | tri#=  2092 | Re(loop)=0.924 | d=1 corr=0.959 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.00
  eq 3804000/4444444 | <k>=10.79 | tri#=  2092 | Re(loop)=0.925 | d=1 corr=0.964 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.04
  eq 3804250/4444444 | <k>=10.79 | tri#=  2091 | Re(loop)=0.924 | d=1 corr=0.958 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.06
  eq 3804500/4444444 | <k>=10.79 | tri#=  2091 | Re(loop)=0.924 | d=1 corr=0.964 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.00
  eq 3804750/4444444 | <k>=10.79 | tri#=  2091 | Re(loop)=0.924 | d=1 corr=0.965 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.05
  eq 3805000/4444444 | <k>=10.79 | tri#=  2092 | Re(loop)=0.929 | d=1 corr=0.966 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.08
  eq 3805250/4444444 | <k>=10.80 | tri#=  2092 | Re(loop)=0.929 | d=1 corr=0.961 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.05
  eq 3805500/4444444 | <k>=10.80 | tri#=  2092 | Re(loop)=0.929 | d=1 corr=0.966 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.00
  eq 3805750/4444444 | <k>=10.80 | tri#=  2092 | Re(loop)=0.929 | d=1 corr=0.964 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.07
  eq 3806000/4444444 | <k>=10.79 | tri#=  2092 | Re(loop)=0.928 | d=1 corr=0.967 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.04
  eq 3806250/4444444 | <k>=10.80 | tri#=  2092 | Re(loop)=0.929 | d=1 corr=0.967 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.08
  eq 3806500/4444444 | <k>=10.80 | tri#=  2092 | Re(loop)=0.929 | d=1 corr=0.963 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.05
  eq 3806750/4444444 | <k>=10.80 | tri#=  2092 | Re(loop)=0.929 | d=1 corr=0.960 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.00
  eq 3807000/4444444 | <k>=10.80 | tri#=  2092 | Re(loop)=0.929 | d=1 corr=0.964 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.00
  eq 3807250/4444444 | <k>=10.80 | tri#=  2091 | Re(loop)=0.929 | d=1 corr=0.970 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.05
  eq 3807500/4444444 | <k>=10.80 | tri#=  2091 | Re(loop)=0.924 | d=1 corr=0.964 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.00
  eq 3807750/4444444 | <k>=10.80 | tri#=  2091 | Re(loop)=0.924 | d=1 corr=0.963 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.00
  eq 3808000/4444444 | <k>=10.80 | tri#=  2091 | Re(loop)=0.924 | d=1 corr=0.963 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.00
  eq 3808250/4444444 | <k>=10.80 | tri#=  2091 | Re(loop)=0.924 | d=1 corr=0.961 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.04
  eq 3808500/4444444 | <k>=10.80 | tri#=  2089 | Re(loop)=0.925 | d=1 corr=0.962 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.04
  eq 3808750/4444444 | <k>=10.79 | tri#=  2088 | Re(loop)=0.925 | d=1 corr=0.965 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.04
  eq 3809000/4444444 | <k>=10.79 | tri#=  2088 | Re(loop)=0.925 | d=1 corr=0.965 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.05
  eq 3809250/4444444 | <k>=10.79 | tri#=  2088 | Re(loop)=0.925 | d=1 corr=0.964 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.00
  eq 3809500/4444444 | <k>=10.79 | tri#=  2087 | Re(loop)=0.924 | d=1 corr=0.968 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.06
  eq 3809750/4444444 | <k>=10.79 | tri#=  2087 | Re(loop)=0.923 | d=1 corr=0.965 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.00
  eq 3810000/4444444 | <k>=10.79 | tri#=  2087 | Re(loop)=0.925 | d=1 corr=0.966 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.00
  eq 3810250/4444444 | <k>=10.79 | tri#=  2084 | Re(loop)=0.925 | d=1 corr=0.964 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.14
  eq 3810500/4444444 | <k>=10.79 | tri#=  2085 | Re(loop)=0.925 | d=1 corr=0.967 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.03
  eq 3810750/4444444 | <k>=10.79 | tri#=  2085 | Re(loop)=0.924 | d=1 corr=0.968 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.04
  eq 3811000/4444444 | <k>=10.79 | tri#=  2085 | Re(loop)=0.924 | d=1 corr=0.962 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.00
  eq 3811250/4444444 | <k>=10.79 | tri#=  2085 | Re(loop)=0.924 | d=1 corr=0.962 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.00
  eq 3811500/4444444 | <k>=10.79 | tri#=  2085 | Re(loop)=0.924 | d=1 corr=0.961 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.00
  eq 3811750/4444444 | <k>=10.79 | tri#=  2083 | Re(loop)=0.924 | d=1 corr=0.967 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.09
  eq 3812000/4444444 | <k>=10.79 | tri#=  2082 | Re(loop)=0.924 | d=1 corr=0.964 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.06
  eq 3812250/4444444 | <k>=10.79 | tri#=  2082 | Re(loop)=0.924 | d=1 corr=0.967 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.00
  eq 3812500/4444444 | <k>=10.79 | tri#=  2082 | Re(loop)=0.926 | d=1 corr=0.963 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.04
  eq 3812750/4444444 | <k>=10.79 | tri#=  2082 | Re(loop)=0.926 | d=1 corr=0.968 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.00
  eq 3813000/4444444 | <k>=10.79 | tri#=  2081 | Re(loop)=0.926 | d=1 corr=0.966 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.04
  eq 3813250/4444444 | <k>=10.79 | tri#=  2079 | Re(loop)=0.925 | d=1 corr=0.962 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.07
  eq 3813500/4444444 | <k>=10.79 | tri#=  2079 | Re(loop)=0.924 | d=1 corr=0.966 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.00
  eq 3813750/4444444 | <k>=10.79 | tri#=  2078 | Re(loop)=0.924 | d=1 corr=0.961 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.05
  eq 3814000/4444444 | <k>=10.79 | tri#=  2078 | Re(loop)=0.924 | d=1 corr=0.961 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.05
  eq 3814250/4444444 | <k>=10.79 | tri#=  2078 | Re(loop)=0.924 | d=1 corr=0.962 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.05
  eq 3814500/4444444 | <k>=10.79 | tri#=  2079 | Re(loop)=0.925 | d=1 corr=0.964 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.04
  eq 3814750/4444444 | <k>=10.79 | tri#=  2079 | Re(loop)=0.924 | d=1 corr=0.964 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.03
  eq 3815000/4444444 | <k>=10.79 | tri#=  2078 | Re(loop)=0.924 | d=1 corr=0.964 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.12
  eq 3815250/4444444 | <k>=10.79 | tri#=  2078 | Re(loop)=0.924 | d=1 corr=0.964 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.00
  eq 3815500/4444444 | <k>=10.79 | tri#=  2078 | Re(loop)=0.924 | d=1 corr=0.964 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.00
  eq 3815750/4444444 | <k>=10.79 | tri#=  2078 | Re(loop)=0.924 | d=1 corr=0.964 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.00
  eq 3816000/4444444 | <k>=10.79 | tri#=  2078 | Re(loop)=0.924 | d=1 corr=0.966 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.03
  eq 3816250/4444444 | <k>=10.79 | tri#=  2077 | Re(loop)=0.924 | d=1 corr=0.963 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.07
  eq 3816500/4444444 | <k>=10.79 | tri#=  2077 | Re(loop)=0.924 | d=1 corr=0.964 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.04
  eq 3816750/4444444 | <k>=10.79 | tri#=  2075 | Re(loop)=0.924 | d=1 corr=0.954 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.07
  eq 3817000/4444444 | <k>=10.79 | tri#=  2075 | Re(loop)=0.924 | d=1 corr=0.964 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.00
  eq 3817250/4444444 | <k>=10.79 | tri#=  2075 | Re(loop)=0.925 | d=1 corr=0.959 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.00
  eq 3817500/4444444 | <k>=10.79 | tri#=  2075 | Re(loop)=0.923 | d=1 corr=0.968 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.00
  eq 3817750/4444444 | <k>=10.79 | tri#=  2073 | Re(loop)=0.923 | d=1 corr=0.965 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.10
  eq 3818000/4444444 | <k>=10.79 | tri#=  2073 | Re(loop)=0.922 | d=1 corr=0.962 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.03
  eq 3818250/4444444 | <k>=10.79 | tri#=  2073 | Re(loop)=0.922 | d=1 corr=0.964 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.07
  eq 3818500/4444444 | <k>=10.79 | tri#=  2072 | Re(loop)=0.922 | d=1 corr=0.967 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.03
  eq 3818750/4444444 | <k>=10.79 | tri#=  2073 | Re(loop)=0.922 | d=1 corr=0.967 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.03
  eq 3819000/4444444 | <k>=10.80 | tri#=  2074 | Re(loop)=0.922 | d=1 corr=0.968 | λE=-44.000 (Δ=+0.000) | acc(rew)=0.07
